order_id,date,region,country,product_category,product_name,units_sold,unit_price,revenue,cost,profit,customer_id,customer_segment,sales_channel
102554,2024-12-07,Europe,Germany,Clothing,Polo Shirt,4,76.84,307.36,180.31,127.05,C1692,Enterprise,Online
102555,2024-12-07,North America,Mexico,Office Supplies,Ballpoint Pen,1,22.4,22.4,16.36,6.04,C1014,Consumer,Online
102556,2024-12-08,Asia,China,Electronics,Smartwatch Z,4,496.22,1984.88,1678.47,306.41,C1879,Consumer,Online
102557,2024-12-08,Oceania,New Zealand,Electronics,Laptop Pro,1,402.61,402.61,321.0,81.61,C1701,Consumer,Online
102558,2024-12-08,Asia,Singapore,Furniture,Bookshelf,3,409.13,1227.39,859.34,368.05,C1908,Enterprise,Partner
102559,2024-12-08,South America,Chile,Clothing,Sneakers,2,71.2,142.4,94.72,47.68,C1624,Consumer,Partner
102560,2024-12-08,Asia,China,Office Supplies,Desk Lamp,1,24.0,24.0,15.64,8.36,C1083,Consumer,Partner
102561,2024-12-08,North America,Mexico,Electronics,Wireless Headset,6,474.02,2844.12,2391.98,452.14,C1908,SMB,Online
102562,2024-12-08,North America,USA,Clothing,Sneakers,3,56.34,169.02,105.89,63.13,C1631,Consumer,Retail
102563,2024-12-08,Asia,China,Office Supplies,Stapler,1,14.34,14.34,10.67,3.67,C1800,SMB,Retail
102564,2024-12-08,Europe,Spain,Clothing,Jacket,3,65.2,195.6,160.09,35.51,C1315,Consumer,Online
102565,2024-12-08,North America,Mexico,Furniture,Office Chair,2,389.67,779.34,582.13,197.21,C1392,SMB,Retail
102566,2024-12-08,Asia,India,Furniture,Office Chair,1,346.48,346.48,201.19,145.29,C1753,SMB,Partner
102567,2024-12-08,Europe,Germany,Furniture,Filing Cabinet,2,404.52,809.04,572.78,236.26,C1139,SMB,Online
102568,2024-12-08,North America,USA,Office Supplies,Stapler,5,21.6,108.0,82.28,25.72,C1817,SMB,Online
102569,2024-12-08,Europe,Spain,Furniture,Office Chair,2,335.19,670.38,386.7,283.68,C1815,Consumer,Retail
102570,2024-12-08,Europe,France,Electronics,Laptop Pro,3,290.26,870.78,508.14,362.64,C1728,SMB,Retail
102571,2024-12-08,Asia,India,Furniture,Filing Cabinet,4,229.3,917.2,558.6,358.6,C1644,Enterprise,Retail
102572,2024-12-08,Asia,Singapore,Electronics,Laptop Pro,3,291.26,873.78,607.42,266.36,C1723,Consumer,Retail
102573,2024-12-08,Asia,Japan,Electronics,Laptop Pro,4,321.12,1284.48,928.83,355.65,C1135,Consumer,Partner
102574,2024-12-08,North America,USA,Furniture,Filing Cabinet,2,308.35,616.7,351.05,265.65,C1443,Consumer,Online
102575,2024-12-08,Asia,India,Electronics,Smartphone X,2,334.77,669.54,393.95,275.59,C1685,Consumer,Online
102576,2024-12-08,Europe,Germany,Clothing,Sneakers,1,62.53,62.53,45.68,16.85,C1312,Consumer,Online
102577,2024-12-08,North America,USA,Electronics,Wireless Headset,1,352.28,352.28,291.31,60.97,C1310,Consumer,Online
102578,2024-12-08,Asia,China,Electronics,Smartphone X,2,411.6,823.2,642.5,180.7,C1887,Enterprise,Online
102579,2024-12-08,Asia,Singapore,Office Supplies,Notebook A4,1,24.82,24.82,16.33,8.49,C1498,Consumer,Retail
102580,2024-12-08,Asia,India,Electronics,Smartphone X,1,464.21,464.21,285.37,178.84,C1598,Consumer,Online
102581,2024-12-08,Europe,Spain,Office Supplies,Ballpoint Pen,2,22.66,45.32,25.19,20.13,C1680,Consumer,Online
102582,2024-12-08,Asia,Singapore,Office Supplies,Ballpoint Pen,3,13.7,41.1,24.51,16.59,C1075,Consumer,Retail
102583,2024-12-09,Asia,India,Office Supplies,Ballpoint Pen,2,25.07,50.14,32.37,17.77,C1880,Consumer,Online
102584,2024-12-09,North America,Canada,Electronics,Smartwatch Z,3,420.33,1260.99,891.92,369.07,C1491,Enterprise,Online
102585,2024-12-09,Europe,France,Office Supplies,Stapler,1,23.5,23.5,19.7,3.8,C1957,Consumer,Online
102586,2024-12-09,Europe,France,Furniture,Standing Desk,2,408.51,817.02,663.01,154.01,C1155,SMB,Retail
102587,2024-12-09,Asia,India,Furniture,Bookshelf,1,297.48,297.48,166.82,130.66,C1817,Consumer,Retail
102588,2024-12-09,Europe,Spain,Electronics,Smartwatch Z,1,492.45,492.45,317.24,175.21,C1131,Consumer,Online
102589,2024-12-09,North America,Mexico,Electronics,Wireless Headset,1,329.4,329.4,263.4,66.0,C1690,SMB,Online
102590,2024-12-09,North America,USA,Electronics,Smartphone X,1,467.9,467.9,329.32,138.58,C1192,SMB,Online
102591,2024-12-09,North America,Canada,Office Supplies,Ballpoint Pen,1,14.35,14.35,9.49,4.86,C1152,Consumer,Partner
102592,2024-12-09,Asia,Japan,Furniture,Filing Cabinet,3,243.96,731.88,491.62,240.26,C1936,Consumer,Retail
102593,2024-12-09,South America,Brazil,Furniture,Standing Desk,1,260.16,260.16,175.43,84.73,C1418,Consumer,Online
102594,2024-12-09,Europe,France,Office Supplies,Ballpoint Pen,3,14.0,42.0,23.41,18.59,C1526,SMB,Retail
102595,2024-12-09,Asia,India,Furniture,Standing Desk,1,409.49,409.49,303.61,105.88,C1793,Consumer,Retail
102596,2024-12-09,Asia,China,Clothing,Polo Shirt,1,77.82,77.82,63.84,13.98,C1706,Consumer,Online
102597,2024-12-09,Asia,China,Office Supplies,Stapler,2,23.63,47.26,26.38,20.88,C1402,Consumer,Partner
102598,2024-12-09,Asia,China,Office Supplies,Notebook A4,3,15.01,45.03,29.59,15.44,C1249,Consumer,Online
102599,2024-12-09,South America,Argentina,Electronics,Laptop Pro,2,377.0,754.0,443.74,310.26,C1024,SMB,Online
102600,2024-12-09,North America,USA,Electronics,Wireless Headset,4,319.67,1278.68,864.34,414.34,C1338,Enterprise,Online
102601,2024-12-09,North America,Mexico,Electronics,Smartwatch Z,3,353.85,1061.55,654.62,406.93,C1740,SMB,Online
102602,2024-12-09,Asia,China,Electronics,Laptop Pro,3,431.02,1293.06,764.8,528.26,C1236,Consumer,Retail
102603,2024-12-09,Asia,Japan,Office Supplies,Stapler,5,20.2,101.0,78.44,22.56,C1488,Consumer,Online
102604,2024-12-09,North America,Canada,Electronics,Smartwatch Z,5,304.04,1520.2,957.18,563.02,C1105,Consumer,Online
102605,2024-12-09,Europe,France,Office Supplies,Notebook A4,1,19.18,19.18,14.97,4.21,C1596,SMB,Online
102606,2024-12-09,South America,Argentina,Electronics,Smartphone X,2,309.75,619.5,390.97,228.53,C1255,SMB,Retail
102607,2024-12-10,Europe,Spain,Clothing,Jacket,1,54.99,54.99,37.83,17.16,C1377,Consumer,Online
102608,2024-12-10,Asia,Japan,Electronics,Laptop Pro,2,370.47,740.94,474.74,266.2,C1302,Consumer,Retail
102609,2024-12-10,North America,Canada,Furniture,Standing Desk,4,311.27,1245.08,782.67,462.41,C1129,SMB,Online
102610,2024-12-10,North America,Canada,Electronics,Smartphone X,3,349.56,1048.68,709.11,339.57,C1208,Consumer,Online
102611,2024-12-10,Asia,Singapore,Electronics,Smartphone X,1,298.84,298.84,203.31,95.53,C1573,Consumer,Online
102612,2024-12-10,Asia,India,Clothing,Sneakers,3,48.2,144.6,91.93,52.67,C1604,Consumer,Online
102613,2024-12-10,Asia,China,Electronics,Wireless Headset,2,464.52,929.04,787.84,141.2,C1243,SMB,Online
102614,2024-12-10,Asia,China,Furniture,Standing Desk,1,248.26,248.26,159.61,88.65,C1375,Consumer,Partner
102615,2024-12-10,North America,Canada,Office Supplies,Notebook A4,5,16.0,80.0,60.53,19.47,C1321,SMB,Retail
102616,2024-12-10,Asia,Japan,Office Supplies,Notebook A4,2,20.58,41.16,29.53,11.63,C1307,SMB,Online
102617,2024-12-10,South America,Argentina,Electronics,Laptop Pro,2,413.66,827.32,630.15,197.17,C1597,SMB,Partner
102618,2024-12-10,Asia,China,Electronics,Smartwatch Z,1,301.9,301.9,176.93,124.97,C1667,Consumer,Retail
102619,2024-12-10,Europe,UK,Furniture,Bookshelf,1,350.94,350.94,237.82,113.12,C1864,Enterprise,Online
102620,2024-12-10,South America,Brazil,Office Supplies,Stapler,2,22.12,44.24,27.65,16.59,C1234,Enterprise,Online
102621,2024-12-10,South America,Argentina,Electronics,Wireless Headset,4,345.58,1382.32,927.92,454.4,C1429,Consumer,Retail
102622,2024-12-10,Asia,Singapore,Office Supplies,Ballpoint Pen,1,18.16,18.16,14.66,3.5,C1129,Consumer,Retail
102623,2024-12-10,North America,Mexico,Electronics,Laptop Pro,2,307.67,615.34,373.01,242.33,C1096,Consumer,Partner
102624,2024-12-10,Europe,France,Electronics,Smartwatch Z,4,379.51,1518.04,1175.24,342.8,C1051,Consumer,Online
102625,2024-12-10,South America,Chile,Clothing,Hoodie,3,59.27,177.81,146.48,31.33,C1783,SMB,Retail
102626,2024-12-10,Oceania,New Zealand,Furniture,Bookshelf,3,398.06,1194.18,973.89,220.29,C1817,Consumer,Retail
102627,2024-12-10,Asia,Japan,Office Supplies,Stapler,1,22.17,22.17,13.79,8.38,C1897,Consumer,Retail
102628,2024-12-10,Asia,India,Electronics,Wireless Headset,2,310.37,620.74,389.23,231.51,C1371,Consumer,Online
102629,2024-12-10,South America,Chile,Office Supplies,Stapler,3,23.5,70.5,58.93,11.57,C1564,Consumer,Retail
102630,2024-12-10,Asia,India,Electronics,Laptop Pro,4,471.82,1887.28,1556.63,330.65,C1123,Consumer,Retail
102631,2024-12-10,South America,Argentina,Office Supplies,Ballpoint Pen,2,15.47,30.94,22.07,8.87,C1565,Consumer,Retail
102632,2024-12-10,Asia,China,Electronics,Smartphone X,3,406.18,1218.54,900.31,318.23,C1554,Consumer,Online
102633,2024-12-10,South America,Argentina,Electronics,Laptop Pro,3,491.57,1474.71,1112.85,361.86,C1441,Consumer,Online
102634,2024-12-10,Europe,Germany,Electronics,Smartphone X,1,432.62,432.62,245.17,187.45,C1116,Consumer,Online
102635,2024-12-10,Europe,Spain,Electronics,Smartphone X,1,416.58,416.58,258.65,157.93,C1189,Consumer,Online
102636,2024-12-11,Asia,China,Furniture,Filing Cabinet,5,370.13,1850.65,1081.85,768.8,C1754,Consumer,Online
102637,2024-12-11,North America,Mexico,Clothing,Jacket,1,76.81,76.81,48.67,28.14,C1201,SMB,Online
102638,2024-12-11,North America,USA,Clothing,Polo Shirt,1,57.98,57.98,34.37,23.61,C1804,SMB,Partner
102639,2024-12-11,Europe,UK,Clothing,Polo Shirt,2,84.19,168.38,126.99,41.39,C1293,Consumer,Online
102640,2024-12-11,Europe,UK,Clothing,Hoodie,2,64.13,128.26,108.72,19.54,C1003,SMB,Online
102641,2024-12-11,North America,Canada,Electronics,Smartwatch Z,3,457.75,1373.25,862.19,511.06,C1014,Consumer,Online
102642,2024-12-11,Asia,Singapore,Clothing,Sneakers,5,47.75,238.75,161.0,77.75,C1402,Consumer,Online
102643,2024-12-11,North America,Canada,Electronics,Wireless Headset,2,420.58,841.16,502.73,338.43,C1429,SMB,Online
102644,2024-12-11,South America,Chile,Electronics,Smartwatch Z,3,283.77,851.31,562.76,288.55,C1627,Consumer,Online
102645,2024-12-11,Europe,Germany,Electronics,Laptop Pro,1,398.31,398.31,237.52,160.79,C1071,Enterprise,Online
102646,2024-12-11,North America,Mexico,Electronics,Smartphone X,3,381.07,1143.21,808.16,335.05,C1027,SMB,Online
102647,2024-12-11,Asia,Japan,Clothing,Polo Shirt,3,54.95,164.85,124.37,40.48,C1278,Consumer,Retail
102648,2024-12-11,Europe,UK,Office Supplies,Desk Lamp,1,14.11,14.11,11.3,2.81,C1441,Consumer,Online
102649,2024-12-11,Oceania,New Zealand,Office Supplies,Notebook A4,3,22.23,66.69,51.14,15.55,C1081,Consumer,Retail
102650,2024-12-11,Asia,Japan,Electronics,Laptop Pro,4,296.45,1185.8,963.89,221.91,C1026,Consumer,Retail
102651,2024-12-11,Asia,Singapore,Electronics,Laptop Pro,3,431.37,1294.11,912.52,381.59,C1075,SMB,Retail
102652,2024-12-11,Oceania,New Zealand,Electronics,Laptop Pro,3,410.89,1232.67,1005.81,226.86,C1474,SMB,Retail
102653,2024-12-11,Asia,China,Office Supplies,Stapler,3,18.36,55.08,30.65,24.43,C1429,Consumer,Online
102654,2024-12-11,Europe,Germany,Electronics,Smartphone X,2,415.62,831.24,659.51,171.73,C1819,Consumer,Online
102655,2024-12-11,South America,Argentina,Electronics,Wireless Headset,1,496.08,496.08,362.44,133.64,C1843,SMB,Retail
102656,2024-12-11,North America,Canada,Furniture,Bookshelf,1,316.11,316.11,201.13,114.98,C1744,Consumer,Online
102657,2024-12-11,Oceania,Australia,Electronics,Wireless Headset,1,336.48,336.48,230.98,105.5,C1237,Consumer,Online
102658,2024-12-11,Oceania,New Zealand,Furniture,Office Chair,2,271.87,543.74,339.02,204.72,C1943,Consumer,Online
102659,2024-12-11,Asia,Japan,Electronics,Smartwatch Z,2,296.02,592.04,325.83,266.21,C1127,Consumer,Online
102660,2024-12-11,Europe,Spain,Furniture,Standing Desk,1,273.24,273.24,216.56,56.68,C1898,SMB,Online
102661,2024-12-11,South America,Brazil,Electronics,Smartwatch Z,1,371.16,371.16,262.59,108.57,C1593,Consumer,Retail
102662,2024-12-12,Asia,India,Electronics,Wireless Headset,2,440.64,881.28,528.24,353.04,C1049,Consumer,Retail
102663,2024-12-12,Asia,Singapore,Furniture,Filing Cabinet,2,385.83,771.66,619.21,152.45,C1937,SMB,Online
102664,2024-12-12,Oceania,New Zealand,Clothing,Sneakers,3,57.68,173.04,117.72,55.32,C1267,Consumer,Retail
102665,2024-12-12,North America,USA,Clothing,Sneakers,2,48.88,97.76,53.87,43.89,C1221,Consumer,Online
102666,2024-12-12,North America,Canada,Clothing,Sneakers,1,53.17,53.17,42.87,10.3,C1288,Consumer,Online
102667,2024-12-12,Asia,India,Office Supplies,Stapler,1,14.41,14.41,12.1,2.31,C1227,Consumer,Partner
102668,2024-12-12,North America,Mexico,Electronics,Wireless Headset,3,427.75,1283.25,749.02,534.23,C1471,SMB,Retail
102669,2024-12-12,Oceania,New Zealand,Electronics,Laptop Pro,3,367.97,1103.91,655.06,448.85,C1574,Consumer,Online
102670,2024-12-12,North America,Canada,Office Supplies,Desk Lamp,3,16.86,50.58,31.45,19.13,C1550,Consumer,Online
102671,2024-12-12,North America,Canada,Furniture,Filing Cabinet,4,257.99,1031.96,582.68,449.28,C1867,Consumer,Partner
102672,2024-12-12,Asia,Japan,Electronics,Wireless Headset,3,359.1,1077.3,680.25,397.05,C1326,SMB,Online
102673,2024-12-12,North America,Mexico,Office Supplies,Stapler,5,23.13,115.65,92.44,23.21,C1890,Consumer,Retail
102674,2024-12-12,North America,Canada,Furniture,Standing Desk,1,334.08,334.08,282.14,51.94,C1227,Consumer,Retail
102675,2024-12-12,North America,Canada,Clothing,Jacket,2,76.82,153.64,97.09,56.55,C1731,Consumer,Retail
102676,2024-12-12,Europe,Germany,Electronics,Wireless Headset,4,367.39,1469.56,1187.72,281.84,C1277,SMB,Retail
102677,2024-12-12,Europe,Spain,Furniture,Bookshelf,1,363.92,363.92,294.61,69.31,C1186,Consumer,Retail
102678,2024-12-12,Asia,India,Electronics,Wireless Headset,1,405.38,405.38,274.54,130.84,C1268,Consumer,Online
102679,2024-12-12,South America,Chile,Furniture,Bookshelf,1,258.69,258.69,207.24,51.45,C1911,Consumer,Retail
102680,2024-12-12,Asia,Japan,Clothing,Hoodie,1,82.37,82.37,47.21,35.16,C1561,SMB,Retail
102681,2024-12-12,North America,Mexico,Office Supplies,Notebook A4,4,23.34,93.36,69.07,24.29,C1621,SMB,Retail
102682,2024-12-12,South America,Argentina,Office Supplies,Ballpoint Pen,1,18.05,18.05,11.34,6.71,C1715,Consumer,Retail
102683,2024-12-12,Asia,China,Electronics,Laptop Pro,2,418.59,837.18,682.16,155.02,C1654,Consumer,Online
102684,2024-12-12,Asia,Singapore,Electronics,Smartphone X,2,425.47,850.94,482.64,368.3,C1508,SMB,Online
102685,2024-12-13,Oceania,New Zealand,Office Supplies,Stapler,2,21.4,42.8,25.52,17.28,C1295,Consumer,Online
102686,2024-12-13,Asia,India,Electronics,Wireless Headset,2,402.85,805.7,547.35,258.35,C1443,Enterprise,Partner
102687,2024-12-13,South America,Argentina,Electronics,Laptop Pro,1,321.12,321.12,229.07,92.05,C1746,Consumer,Online
102688,2024-12-13,Asia,Singapore,Clothing,Jacket,2,67.26,134.52,81.39,53.13,C1520,Enterprise,Online
102689,2024-12-13,North America,Canada,Electronics,Smartphone X,2,386.38,772.76,591.25,181.51,C1972,Consumer,Online
102690,2024-12-13,North America,Mexico,Electronics,Wireless Headset,2,410.64,821.28,455.92,365.36,C1680,Consumer,Online
102691,2024-12-13,Europe,UK,Electronics,Smartwatch Z,2,419.77,839.54,561.01,278.53,C1447,Consumer,Online
102692,2024-12-13,Asia,Japan,Clothing,Polo Shirt,2,59.04,118.08,70.58,47.5,C1669,Consumer,Retail
102693,2024-12-13,North America,Canada,Clothing,Sneakers,1,56.4,56.4,36.65,19.75,C1018,Consumer,Online
102694,2024-12-13,Oceania,New Zealand,Electronics,Smartphone X,5,359.7,1798.5,1195.3,603.2,C1111,SMB,Online
102695,2024-12-13,Europe,UK,Office Supplies,Ballpoint Pen,4,21.24,84.96,63.82,21.14,C1318,Consumer,Retail
102696,2024-12-13,North America,USA,Electronics,Smartwatch Z,3,334.18,1002.54,721.38,281.16,C1796,Consumer,Retail
102697,2024-12-13,Oceania,Australia,Electronics,Laptop Pro,1,466.1,466.1,373.94,92.16,C1575,Consumer,Online
102698,2024-12-13,Europe,UK,Office Supplies,Stapler,2,16.92,33.84,25.48,8.36,C1454,Consumer,Online
102699,2024-12-13,North America,USA,Furniture,Bookshelf,1,397.15,397.15,318.84,78.31,C1519,Consumer,Retail
102700,2024-12-13,Asia,India,Clothing,Polo Shirt,1,77.77,77.77,58.56,19.21,C1069,Consumer,Online
102701,2024-12-13,Europe,France,Furniture,Office Chair,4,401.69,1606.76,999.25,607.51,C1038,Consumer,Online
102702,2024-12-13,Europe,France,Office Supplies,Stapler,3,24.7,74.1,59.15,14.95,C1324,Consumer,Online
102703,2024-12-13,Asia,India,Electronics,Laptop Pro,2,480.53,961.06,698.41,262.65,C1972,Consumer,Retail
102704,2024-12-13,South America,Brazil,Electronics,Smartphone X,1,486.38,486.38,307.62,178.76,C1682,Consumer,Online
102705,2024-12-13,South America,Chile,Furniture,Office Chair,1,232.41,232.41,169.92,62.49,C1278,Consumer,Retail
102706,2024-12-13,North America,Mexico,Office Supplies,Notebook A4,2,15.78,31.56,18.4,13.16,C1664,Consumer,Online
102707,2024-12-13,North America,Mexico,Office Supplies,Desk Lamp,2,16.86,33.72,19.17,14.55,C1280,Consumer,Online
102708,2024-12-13,South America,Argentina,Furniture,Office Chair,2,414.76,829.52,559.11,270.41,C1225,Consumer,Online
102709,2024-12-13,Asia,India,Furniture,Standing Desk,2,328.8,657.6,393.6,264.0,C1088,SMB,Online
102710,2024-12-14,Asia,Singapore,Office Supplies,Notebook A4,2,21.5,43.0,26.66,16.34,C1474,SMB,Online
102711,2024-12-14,North America,Canada,Furniture,Filing Cabinet,1,367.99,367.99,280.11,87.88,C1828,SMB,Online
102712,2024-12-14,Asia,Singapore,Furniture,Standing Desk,3,347.77,1043.31,756.6,286.71,C1758,Consumer,Online
102713,2024-12-14,North America,Canada,Clothing,Sneakers,2,53.67,107.34,59.3,48.04,C1860,SMB,Online
102714,2024-12-14,Europe,France,Electronics,Wireless Headset,1,390.79,390.79,314.34,76.45,C1445,SMB,Retail
102715,2024-12-14,Europe,Spain,Electronics,Laptop Pro,2,352.45,704.9,427.42,277.48,C1709,Consumer,Retail
102716,2024-12-14,South America,Chile,Electronics,Laptop Pro,2,378.11,756.22,559.99,196.23,C1292,Enterprise,Online
102717,2024-12-14,North America,Canada,Electronics,Smartphone X,1,505.18,505.18,286.03,219.15,C1805,Consumer,Retail
102718,2024-12-14,Asia,India,Furniture,Filing Cabinet,2,354.94,709.88,505.33,204.55,C1022,Consumer,Retail
102719,2024-12-14,South America,Chile,Office Supplies,Notebook A4,1,18.89,18.89,13.99,4.9,C1348,Consumer,Online
102720,2024-12-14,North America,USA,Clothing,Jacket,1,72.15,72.15,58.64,13.51,C1240,Consumer,Online
102721,2024-12-14,Europe,Spain,Electronics,Smartphone X,3,348.99,1046.97,620.91,426.06,C1342,Consumer,Partner
102722,2024-12-14,Asia,Singapore,Furniture,Bookshelf,2,347.13,694.26,455.98,238.28,C1330,Consumer,Partner
102723,2024-12-14,Asia,Japan,Electronics,Laptop Pro,1,298.23,298.23,190.78,107.45,C1722,Consumer,Retail
102724,2024-12-14,North America,Canada,Clothing,Jacket,4,51.62,206.48,172.36,34.12,C1447,Consumer,Online
102725,2024-12-14,South America,Argentina,Clothing,Polo Shirt,2,78.14,156.28,126.22,30.06,C1787,Consumer,Online
102726,2024-12-14,Europe,UK,Electronics,Laptop Pro,1,280.51,280.51,216.84,63.67,C1897,Consumer,Online
102727,2024-12-14,Asia,Singapore,Electronics,Laptop Pro,1,466.64,466.64,293.88,172.76,C1589,Consumer,Online
102728,2024-12-14,North America,Canada,Electronics,Smartphone X,5,363.77,1818.85,1350.04,468.81,C1919,SMB,Retail
102729,2024-12-14,Oceania,Australia,Furniture,Office Chair,1,297.47,297.47,187.57,109.9,C1249,SMB,Online
102730,2024-12-15,North America,USA,Electronics,Laptop Pro,1,381.58,381.58,305.59,75.99,C1059,Enterprise,Retail
102731,2024-12-15,Asia,India,Office Supplies,Ballpoint Pen,1,22.85,22.85,14.79,8.06,C1309,Consumer,Online
102732,2024-12-15,South America,Brazil,Office Supplies,Ballpoint Pen,1,14.54,14.54,10.63,3.91,C1326,Consumer,Retail
102733,2024-12-15,North America,Mexico,Electronics,Smartwatch Z,1,394.12,394.12,310.85,83.27,C1870,Consumer,Retail
102734,2024-12-15,Europe,France,Clothing,Sneakers,1,79.56,79.56,48.82,30.74,C1695,Consumer,Online
102735,2024-12-15,Asia,Singapore,Electronics,Smartwatch Z,2,322.18,644.36,446.1,198.26,C1220,Consumer,Online
102736,2024-12-15,Oceania,Australia,Electronics,Smartphone X,1,344.59,344.59,259.38,85.21,C1098,Consumer,Online
102737,2024-12-15,Oceania,New Zealand,Electronics,Smartphone X,4,284.0,1136.0,720.44,415.56,C1938,Consumer,Online
102738,2024-12-15,Oceania,Australia,Furniture,Office Chair,2,265.93,531.86,372.43,159.43,C1387,Consumer,Retail
102739,2024-12-15,South America,Argentina,Clothing,Sneakers,1,74.52,74.52,44.68,29.84,C1883,Consumer,Partner
102740,2024-12-15,North America,Mexico,Electronics,Wireless Headset,1,440.55,440.55,271.58,168.97,C1492,Consumer,Online
102741,2024-12-15,North America,USA,Electronics,Smartwatch Z,2,408.26,816.52,655.57,160.95,C1243,Consumer,Online
102742,2024-12-15,North America,Mexico,Electronics,Smartwatch Z,4,492.18,1968.72,1120.91,847.81,C1162,Consumer,Online
102743,2024-12-15,Asia,India,Clothing,Polo Shirt,2,69.75,139.5,110.79,28.71,C1978,SMB,Online
102744,2024-12-15,Europe,Spain,Electronics,Smartphone X,1,473.61,473.61,335.58,138.03,C1860,Consumer,Online
102745,2024-12-15,Europe,Spain,Clothing,Sneakers,2,65.31,130.62,97.26,33.36,C1661,Consumer,Partner
102746,2024-12-15,Asia,Singapore,Electronics,Wireless Headset,1,399.85,399.85,250.85,149.0,C1310,Consumer,Partner
